,endTime,artistName,trackName,msPlayed
0,2024-01-30 02:37,Laufey,Lovesick,173866
1,2024-01-30 02:48,Laufey,Promise,319502
2,2024-01-30 02:54,Laufey,From The Start,118300
3,2024-01-30 03:08,Laufey,Serendipity,103978
4,2024-01-30 03:08,Laufey,Falling Behind,10175
5,2024-01-30 03:11,Faye Webster,Kingston,180224
6,2024-01-30 03:16,bôa,Duvet,197546
7,2024-01-30 03:17,Suki Waterhouse,Good Looking,62506
8,2024-01-30 03:24,Laufey,Beautiful Stranger,201532
9,2024-01-30 03:24,Laufey,Valentine,9646
10,2024-01-30 13:09,Laufey,Valentine,132352
11,2024-01-30 13:17,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",4885
12,2024-01-30 13:19,Eric Nam,I Don't Know You Anymore,62890
13,2024-01-30 13:21,The Rose,Back To Me,57173
14,2024-01-30 13:24,Kenya Grace,Strangers,127741
15,2024-01-30 13:27,Suki Waterhouse,Good Looking,7011
16,2024-01-30 13:30,Karun,Maharani,138171
17,2024-01-30 13:33,Faye Webster,Kingston,938
18,2024-01-30 13:36,Bonnie Tyler,Total Eclipse of the Heart,153472
19,2024-01-30 13:42,Taylor Swift,illicit affairs,1664
20,2024-01-30 13:42,Taylor Swift,The Way I Loved You (Taylor’s Version),104682
21,2024-01-30 13:42,Sabrina Carpenter,Feather,746
22,2024-01-30 13:42,Mitski,My Love Mine All Mine,5504
23,2024-01-30 13:48,Anuv Jain,Husn,283498
24,2024-01-30 13:49,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",52117
25,2024-01-30 17:21,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",253492
26,2024-01-30 17:24,Sabrina Carpenter,Feather,4760
27,2024-01-30 17:24,Sabrina Carpenter,emails i can’t send,152949
28,2024-01-30 17:39,Conan Gray,Astronomy,1160
29,2024-01-30 17:39,Taylor Swift,"You're On Your Own, Kid",266077
30,2024-01-30 17:39,Billie Eilish,TV,301
31,2024-01-30 17:39,Conan Gray,People Watching,487
32,2024-01-30 17:39,Lizzy McAlpine,ceilings,1462
33,2024-01-30 17:39,Sabrina Carpenter,Nonsense,1625
34,2024-01-30 17:39,Olivia Rodrigo,the grudge,603
35,2024-01-30 17:39,Sabrina Carpenter,because i liked a boy,743
36,2024-01-30 17:39,Ariana Grande,Daydreamin',185
37,2024-01-30 17:39,Taylor Swift,You’re Losing Me (From The Vault),4063
38,2024-01-30 17:39,Sabrina Carpenter,Read your Mind,3250
39,2024-01-30 17:39,Lyn Lapid,In My Mind,1114
40,2024-01-30 17:39,Taylor Swift,cardigan,1439
41,2024-01-30 17:39,SZA,Kill Bill,0
42,2024-01-30 17:39,beabadoobee,Glue Song,348
43,2024-01-30 17:39,Zeph,miss me,952
44,2024-01-30 17:39,Zeph,my fault,371
45,2024-01-30 17:41,Sabrina Carpenter,Feather,4295
46,2024-01-30 17:41,Ariana Grande,"yes, and?",106858
47,2024-01-30 18:17,Olivia Rodrigo,all-american bitch,3065
48,2024-01-30 18:21,Sabrina Carpenter,Feather,835
49,2024-01-30 18:21,Beach Bunny,Prom Queen,1184
50,2024-01-30 18:21,Olivia Rodrigo,all-american bitch,952
51,2024-01-30 18:21,Keane,Somewhere Only We Know,1160
52,2024-01-30 18:21,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,225790
53,2024-01-30 18:21,Kenya Grace,Strangers,1160
54,2024-01-30 18:21,Mitski,My Love Mine All Mine,1137
55,2024-01-30 18:21,Olivia Rodrigo,love is embarrassing,2554
56,2024-01-30 18:21,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",1671
57,2024-01-30 18:24,Olivia Rodrigo,love is embarrassing,218453
58,2024-01-30 18:25,Ashe,Till Forever Falls Apart,928
59,2024-01-30 18:25,Laufey,From The Start,1277
60,2024-01-30 18:25,Sabrina Carpenter,Nonsense,1091
61,2024-01-30 18:25,Mitski,My Love Mine All Mine,53823
62,2024-01-30 18:25,Ryan Gosling,I'm Just Ken (From Barbie The Album),1486
63,2024-01-30 18:29,Laufey,Promise,1532
64,2024-01-30 18:29,Tate McRae,greedy,998
65,2024-01-30 18:29,Sabrina Carpenter,emails i can’t send,1021
66,2024-01-30 18:29,Suki Waterhouse,Good Looking,1532
67,2024-01-30 18:29,Olivia Rodrigo,lacy,200016
68,2024-01-30 18:31,Conan Gray,Astronomy,1602
69,2024-01-30 18:31,Olivia Rodrigo,the grudge,2693
70,2024-01-30 18:31,Ariana Grande,"yes, and?",905
71,2024-01-30 18:31,The Neighbourhood,Sweater Weather,1532
72,2024-01-30 18:31,SZA,Kill Bill,151138
73,2024-01-30 18:34,Laufey,Falling Behind,166278
74,2024-01-30 18:35,Coldplay,Sparks,2252
75,2024-01-30 18:38,Olivia Rodrigo,making the bed,195001
76,2024-01-30 18:38,Lana Del Rey,Chemtrails Over The Country Club,1764
77,2024-01-30 18:42,Mitski,Francis Forever,1439
78,2024-01-30 18:42,Taylor Swift,You’re Losing Me (From The Vault),258856
79,2024-01-30 18:44,The Neighbourhood,You Get Me So High,952
80,2024-01-30 18:44,Ariana Grande,bloodline,998
81,2024-01-30 18:44,The Neighbourhood,Softcore,928
82,2024-01-30 18:44,Sophie Ellis-Bextor,Murder On The Dancefloor,1114
83,2024-01-30 18:44,Olivia Rodrigo,ballad of a homeschooled girl,905
84,2024-01-30 18:44,Olivia Rodrigo,get him back!,2995
85,2024-01-30 18:44,Taylor Swift,cardigan,928
86,2024-01-30 18:44,Laufey,Let You Break My Heart Again,110016
87,2024-01-30 18:44,Richy Mitch & The Coal Miners,Evergreen,789
88,2024-01-30 18:44,Lana Del Rey,Pretty When You Cry,1230
89,2024-01-30 18:45,Conan Gray,People Watching,975
90,2024-01-30 18:47,boygenius,Not Strong Enough,1044
91,2024-01-30 18:47,Liana Flores,rises the moon,1253
92,2024-01-30 18:47,Lizzy McAlpine,ceilings,1184
93,2024-01-30 18:47,Cage The Elephant,Cigarette Daydreams,1184
94,2024-01-30 18:47,Dua Lipa,Houdini,1602
95,2024-01-30 18:47,Adele,Chasing Pavements,1602
96,2024-01-30 18:47,Charli xcx,Speed Drive (From Barbie The Album),1207
97,2024-01-30 18:47,Mitski,Washing Machine Heart,166649
98,2024-01-30 18:47,Adele,Skyfall,1091
99,2024-01-30 18:47,beabadoobee,Glue Song,812
100,2024-01-30 18:48,Taylor Swift,Karma,1671
101,2024-01-30 18:48,The Neighbourhood,Reflections,1300
102,2024-01-30 18:48,Patrick Watson,Je te laisserai des mots,1439
103,2024-01-30 18:48,beabadoobee,Glue Song (feat. Clairo),1346
104,2024-01-30 18:48,Mitski,I Bet on Losing Dogs,3691
105,2024-01-31 13:57,Karun,Maharani,69952
106,2024-01-31 13:57,Laufey,Magnolia,2133
107,2024-01-31 13:57,Aliyah's Interlude,IT GIRL,2218
108,2024-01-31 13:59,Sabrina Carpenter,Feather - Sped Up,116160
109,2024-01-31 14:05,Sabrina Carpenter,Feather,1066
110,2024-01-31 14:05,Beach Bunny,Prom Queen,874
111,2024-01-31 14:05,Olivia Rodrigo,all-american bitch,1578
112,2024-01-31 14:05,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,176768
113,2024-01-31 14:05,Kali Uchis,Melting,1322
114,2024-01-31 14:05,Kenya Grace,Strangers,1920
115,2024-01-31 14:05,Richy Mitch & The Coal Miners,Evergreen,2261
116,2024-01-31 14:08,Sabrina Carpenter,Nonsense,1151
117,2024-01-31 14:08,Mitski,My Love Mine All Mine,3050
118,2024-01-31 14:08,Olivia Rodrigo,love is embarrassing,152000
119,2024-01-31 14:08,Ryan Gosling,I'm Just Ken (From Barbie The Album),1002
120,2024-01-31 14:09,Ashe,Moral of the Story,896
121,2024-01-31 14:09,Tate McRae,greedy,104640
122,2024-01-31 14:09,Laufey,From The Start,1045
123,2024-01-31 14:09,Olivia Rodrigo,lacy,1557
124,2024-01-31 16:18,Rex Orange County,Pluto Projector,1066
125,2024-01-31 16:18,Olivia Rodrigo,the grudge,1237
126,2024-01-31 16:18,SZA,Kill Bill,1109
127,2024-01-31 16:18,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",132650
128,2024-01-31 16:18,Cigarettes After Sex,Sunsetz,1002
129,2024-01-31 16:27,Conan Gray,Winner,54869
130,2024-01-31 16:30,Sabrina Carpenter,Feather,1045
131,2024-01-31 16:30,Beach Bunny,Prom Queen,981
132,2024-01-31 16:30,Laufey,From The Start,1088
133,2024-01-31 16:30,Olivia Rodrigo,all-american bitch,1023
134,2024-01-31 16:30,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,172309
135,2024-01-31 16:30,Kali Uchis,Melting,789
136,2024-01-31 16:30,Mitski,My Love Mine All Mine,597
137,2024-01-31 16:30,Richy Mitch & The Coal Miners,Evergreen,746
138,2024-01-31 16:30,Olivia Rodrigo,love is embarrassing,1578
139,2024-01-31 16:31,Sabrina Carpenter,Nonsense,3989
140,2024-01-31 16:32,Suzonn,Farq hai,426
141,2024-01-31 16:32,Anuv Jain,Husn,111914
142,2024-01-31 16:32,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",1429
143,2024-01-31 16:33,Vishal Dadlani,Jee Le Zaraa,3029
144,2024-01-31 16:39,Aditya Rikhari,Samjho Na,938
145,2024-01-31 16:39,Sonu Nigam,Tumse Milke Dil Ka,896
146,2024-01-31 16:39,Rashid Ali,Kabhi Kabhi Aditi,1023
147,2024-01-31 16:39,Dream Note,Waqt Ki Baatein,725
148,2024-01-31 16:39,Vishal Dadlani,Jee Le Zaraa,11541
149,2024-01-31 16:39,Anuv Jain,Alag Aasmaan,15786
150,2024-01-31 16:39,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",365802
151,2024-01-31 16:43,Taylor Swift,"You're On Your Own, Kid",209301
152,2024-01-31 16:43,Sabrina Carpenter,Feather,1066
153,2024-01-31 16:43,Olivia Rodrigo,lacy,1450
154,2024-01-31 16:43,Mitski,My Love Mine All Mine,1152
155,2024-01-31 16:45,Taylor Swift,illicit affairs,157909
156,2024-01-31 17:25,Suki Waterhouse,Good Looking,6080
157,2024-01-31 17:29,Alexandra Savior,Girlie,202920
158,2024-01-31 17:32,Laufey,Promise,234266
159,2024-01-31 17:37,d4vd,This Is How It Feels (with Laufey),284305
160,2024-01-31 17:41,Faye Webster,Kingston,202653
161,2024-01-31 17:44,bôa,Duvet,203600
162,2024-01-31 17:48,Lana Del Rey,Pretty When You Cry,234146
163,2024-02-01 02:14,Laufey,Magnolia,212970
164,2024-02-01 02:17,Ariana Grande,"yes, and?",938
165,2024-02-01 02:20,Sabrina Carpenter,Feather,1151
166,2024-02-01 02:20,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,176170
167,2024-02-01 02:20,Mitski,My Love Mine All Mine,746
168,2024-02-01 02:20,Olivia Rodrigo,love is embarrassing,10816
169,2024-02-01 02:25,Laufey,Promise,1173
170,2024-02-01 02:25,Laufey,From The Start,9090
171,2024-02-01 02:25,beabadoobee,A Night To Remember,269919
172,2024-02-01 02:28,Laufey,I Wish You Love,155138
173,2024-02-01 02:28,Laufey,Street by Street,38195
174,2024-02-01 02:32,Laufey,Fragile,241080
175,2024-02-01 02:36,Laufey,Lovesick,212243
176,2024-02-01 02:38,Laufey,Like the Movies,157845
177,2024-02-01 02:39,Stephen Sanchez,No One Knows (with Laufey),15850
178,2024-02-01 02:42,Laufey,Beautiful Stranger,182229
179,2024-02-01 02:51,Laufey,Second Best,289792
180,2024-02-01 03:14,Laufey,Love Flew Away,1621
181,2024-02-01 03:14,Laufey,Best Friend,456234
182,2024-02-01 03:14,Laufey,Slow Down,3605
183,2024-02-01 03:18,Laufey,What Love Will Do to You,4010
184,2024-02-01 03:18,Laufey,Dreamer,161066
185,2024-02-01 03:18,Laufey,Magnolia,960
186,2024-02-01 03:18,Laufey,Someone New,0
187,2024-02-01 03:21,Taylor Swift,illicit affairs,6720
188,2024-02-01 03:21,Taylor Swift,"You're On Your Own, Kid",165589
189,2024-02-01 03:21,Sabrina Carpenter,Feather,1109
190,2024-02-01 03:21,Mitski,My Love Mine All Mine,1344
191,2024-02-01 03:28,Mitski,Francis Forever,175146
192,2024-02-01 12:29,Mitski,Francis Forever,185461
193,2024-02-01 12:30,Mitski,My Love Mine All Mine,45099
194,2024-02-01 12:33,Laufey,Promise,16938
195,2024-02-01 12:33,Laufey,From The Start,1130
196,2024-02-01 12:33,Mac DeMarco,20191009 I Like Her,1002
197,2024-02-01 12:33,TV Girl,Blue Hair,0
198,2024-02-01 12:33,Eyedress,Romantic Lover,1109
199,2024-02-01 12:33,bôa,Duvet,149013
200,2024-02-01 12:33,Lana Del Rey,Chemtrails Over The Country Club,1472
201,2024-02-01 12:33,TV Girl,Lovers Rock,3135
202,2024-02-01 12:33,Faye Webster,Kingston,10218
203,2024-02-01 12:36,Rashid Ali,Kabhi Kabhi Aditi,1088
204,2024-02-01 12:36,Anuv Jain,Husn,186282
205,2024-02-01 12:36,Vishal Dadlani,Jee Le Zaraa,1002
206,2024-02-01 12:36,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",2410
207,2024-02-01 12:40,Sabrina Carpenter,Feather,1109
208,2024-02-01 12:40,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,199893
209,2024-02-01 12:40,Mitski,My Love Mine All Mine,1109
210,2024-02-01 12:40,Olivia Rodrigo,love is embarrassing,1493
211,2024-02-01 12:42,Keane,Somewhere Only We Know,130794
212,2024-02-01 12:45,Bonnie Tyler,Total Eclipse of the Heart,164010
213,2024-02-01 12:45,Taylor Swift,"You're On Your Own, Kid",3434
214,2024-02-01 12:47,Mitski,Francis Forever,100778
215,2024-02-01 12:49,Mitski,Texas Reznikoff,132000
216,2024-02-01 12:51,Mitski,Townie,71135
217,2024-02-01 15:18,Mitski,First Love/Late Spring,84757
218,2024-02-01 15:20,Mitski,Francis Forever,94101
219,2024-02-01 15:24,Faye Webster,Kingston,276970
220,2024-02-01 15:25,Matt Maltese,Intolewd,4757
221,2024-02-01 15:25,Mitski,My Love Mine All Mine,14528
222,2024-02-01 15:27,Wabie,Hey Lover!,1066
223,2024-02-01 15:27,Father John Misty,Real Love Baby,746
224,2024-02-01 15:27,Alice Phoebe Lou,Open My Door,1194
225,2024-02-01 15:27,Laufey,From The Start,1685
226,2024-02-01 15:27,Mac DeMarco,20191009 I Like Her,853
227,2024-02-01 15:27,TV Girl,The Blonde,874
228,2024-02-01 15:27,TV Girl,Blue Hair,1493
229,2024-02-01 15:27,Clairo,2 Hold U,938
230,2024-02-01 15:27,bôa,Duvet,110271
231,2024-02-01 15:27,Orion Sun,Mirage,960
232,2024-02-01 15:29,Michael Cera,Clay Pigeons,597
233,2024-02-01 15:29,The Smiths,Back to the Old House - 2011 Remaster,490
234,2024-02-01 15:29,Mac DeMarco,Heart To Heart,128
235,2024-02-01 15:29,Laufey,Like the Movies,149290
236,2024-02-01 15:29,Lana Del Rey,Chemtrails Over The Country Club,767
237,2024-02-01 15:29,Frank Ocean,Pink + White,1130
238,2024-02-01 15:31,Laufey,Promise,89216
239,2024-02-02 02:20,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,188202
240,2024-02-02 02:22,Sabrina Carpenter,Feather - Sped Up,119552
241,2024-02-02 02:24,Laufey,Best Friend,149930
242,2024-02-02 02:27,Laufey,James,175970
243,2024-02-02 02:31,Laufey,Someone New,198000
244,2024-02-02 02:35,Laufey,Best Friend,164277
245,2024-02-02 02:37,Mitski,My Love Mine All Mine,137773
246,2024-02-02 02:38,Laufey,Promise,12543
247,2024-02-02 02:38,Mr Miss,Funny Midnight Sun,320
248,2024-02-02 02:38,Takayoshi,when ur around,3235
249,2024-02-02 02:41,Laufey,Dreamer,210826
250,2024-02-02 02:44,Laufey,From The Start,169573
251,2024-02-02 02:48,Laufey,Second Best,204813
252,2024-02-02 02:57,Laufey,Bewitched,246693
253,2024-02-02 03:15,Laufey,Haunted,87970
254,2024-02-02 03:20,Lana Del Rey,Diet Mountain Dew,9408
255,2024-02-02 03:21,Tate McRae,greedy,76287
256,2024-02-02 10:41,Taylor Swift,illicit affairs,1258
257,2024-02-02 10:41,Taylor Swift,"You're On Your Own, Kid",169322
258,2024-02-02 10:41,Sabrina Carpenter,Feather,1343
259,2024-02-02 10:41,Olivia Rodrigo,lacy,1408
260,2024-02-02 10:41,Mitski,My Love Mine All Mine,1173
261,2024-02-02 10:41,Lord Huron,The Night We Met,1877
262,2024-02-02 10:44,Mitski,Francis Forever,197226
263,2024-02-02 10:48,Super Guitar Bros,Fairy Fountain,7529
264,2024-02-02 10:48,Justin Hurwitz,Mia & Sebastian’s Theme,182840
265,2024-02-02 10:54,Anuv Jain,Husn,112960
266,2024-02-02 10:58,Taylor Swift,illicit affairs,1237
267,2024-02-02 10:58,Laufey,Promise,12266
268,2024-02-02 10:58,Sabrina Carpenter,Feather,1258
269,2024-02-02 10:58,Mitski,My Love Mine All Mine,810
270,2024-02-02 10:58,Taylor Swift,champagne problems,221802
271,2024-02-02 11:01,Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),161920
272,2024-02-02 11:03,Paramore,Rose-Colored Boy,1962
273,2024-02-02 11:03,Paramore,Burning Down the House,142506
274,2024-02-02 11:08,Paramore,26,10560
275,2024-02-02 11:08,Paramore,Fake Happy,280896
276,2024-02-02 11:12,Paramore,Idle Worship,198413
277,2024-02-02 11:12,Paramore,No Friend,5064
278,2024-02-02 11:15,Paramore,Tell Me How,188800
279,2024-02-02 11:17,Paramore,Forgiveness,109311
280,2024-02-02 12:48,The Weeknd,Stargirl Interlude,29605
281,2024-02-02 12:52,Laufey,Valentine,20990
282,2024-02-02 12:57,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",94458
283,2024-02-02 12:58,Pritam,In Dino,103607
284,2024-02-02 13:01,Kanye West,Heartless,10565
285,2024-02-02 13:01,Dave,Sprinter,166905
286,2024-02-02 13:03,Kanye West,Flashing Lights,98290
287,2024-02-02 13:07,Kanye West,Don't Like.1,220566
288,2024-02-02 13:10,Metro Boomin,Trance (with Travis Scott & Young Thug),194786
289,2024-02-02 13:11,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",38724
290,2024-02-02 13:14,Lana Del Rey,Let The Light In (feat. Father John Misty),182021
291,2024-02-02 13:14,Lana Del Rey,Let The Light In (feat. Father John Misty),36826
292,2024-02-02 13:18,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684
293,2024-02-02 13:19,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",29298
294,2024-02-02 13:22,Nicki Minaj,FTCU,172137
295,2024-02-02 13:23,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",55749
296,2024-02-02 13:27,Doja Cat,Agora Hills,265360
297,2024-02-02 13:27,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",6324
298,2024-02-02 13:31,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",234722
299,2024-02-02 13:31,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",3548
300,2024-02-02 13:32,Tate McRae,greedy,5688
301,2024-02-02 13:32,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",48088
302,2024-02-02 13:34,Suki Waterhouse,Good Looking,143476
303,2024-02-02 13:35,Dave,Sprinter,9241
304,2024-02-02 13:35,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",37012
305,2024-02-02 13:39,Alexandra Savior,Girlie,202920
306,2024-02-02 13:43,Laufey,Promise,234266
307,2024-02-02 13:48,d4vd,This Is How It Feels (with Laufey),284305
308,2024-02-02 13:52,Faye Webster,Kingston,202653
309,2024-02-02 13:54,bôa,Duvet,167166
310,2024-02-02 15:48,Kenya Grace,Strangers,2928
311,2024-02-03 06:49,bôa,Duvet,7128
312,2024-02-03 06:55,Suki Waterhouse,Good Looking,214800
313,2024-02-03 07:07,d4vd,This Is How It Feels (with Laufey),3459
314,2024-02-03 07:07,Laufey,Let You Break My Heart Again,220631
315,2024-02-03 07:08,bôa,Duvet,70426
316,2024-02-03 15:14,Tate McRae,greedy,2304
317,2024-02-03 15:15,Doja Cat,Agora Hills,32106
318,2024-02-03 15:17,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",75135
319,2024-02-03 15:19,Anuv Jain,Husn,120490
320,2024-02-03 17:55,Mitski,Francis Forever,19413
321,2024-02-03 17:56,Dave,Sprinter,84181
322,2024-02-03 17:59,Metro Boomin,Trance (with Travis Scott & Young Thug),104896
323,2024-02-03 18:01,Nicki Minaj,FTCU,67776
324,2024-02-03 18:04,Mitski,Francis Forever,162410
325,2024-02-03 18:56,Anuv Jain,Husn,273301
326,2024-02-04 10:13,Anuv Jain,Husn,285888
327,2024-02-04 13:35,beabadoobee,A Night To Remember,119893
328,2024-02-04 15:16,Laufey,Promise,1091
329,2024-02-04 15:16,Laufey,From The Start,626
330,2024-02-04 15:16,Mac DeMarco,Heart To Heart,534
331,2024-02-04 15:16,Mitski,Francis Forever,364413
332,2024-02-04 15:16,Vacations,Telephones,0
333,2024-02-04 15:16,Eyedress,Jealous,487
334,2024-02-04 15:16,Mitski,My Love Mine All Mine,1439
335,2024-02-04 15:16,bôa,Duvet,1021
336,2024-02-04 15:16,beabadoobee,A Night To Remember,812
337,2024-02-04 15:16,Faye Webster,Kingston,1021
338,2024-02-04 15:16,Lana Del Rey,Let The Light In (feat. Father John Misty),417
339,2024-02-04 15:16,Matt Maltese,Everyone Adores You (at least I do),0
340,2024-02-04 15:17,Matt Maltese,Intolewd,1555
341,2024-02-04 15:17,Mitski,Washing Machine Heart,83986
342,2024-02-04 15:17,Lana Del Rey,Chemtrails Over The Country Club,2484
343,2024-02-04 15:17,Rio Romeo,Nothing's New,534
344,2024-02-04 15:20,Laufey,Valentine,162934
345,2024-02-04 15:20,Mac DeMarco,20191009 I Like Her,719
346,2024-02-04 15:20,Mitski,Texas Reznikoff,719
347,2024-02-04 15:22,Conan Gray,People Watching,112965
348,2024-02-04 15:24,Suki Waterhouse,Good Looking,119931
349,2024-02-04 15:24,beabadoobee,Glue Song,1369
350,2024-02-04 15:26,beabadoobee,the perfect pair,208
351,2024-02-04 15:26,The Walters,I Love You So,789
352,2024-02-04 15:26,Men I Trust,Show Me How,301
353,2024-02-04 15:26,Lana Del Rey,The Other Woman,1393
354,2024-02-04 15:26,Laufey,Falling Behind,111850
355,2024-02-04 15:26,Mac DeMarco,For the First Time,766
356,2024-02-04 15:26,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",1184
357,2024-02-04 15:26,Mac DeMarco,Watching Him Fade Away,650
358,2024-02-04 15:26,Laufey,Let You Break My Heart Again,1230
359,2024-02-04 15:26,TV Girl,Lovers Rock,859
360,2024-02-04 15:26,Lana Del Rey,Pretty When You Cry,23219
361,2024-02-04 15:29,Sabrina Carpenter,Feather,1300
362,2024-02-04 15:29,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,181278
363,2024-02-04 15:32,Olivia Rodrigo,lacy,175775
364,2024-02-04 15:35,Olivia Rodrigo,making the bed,150790
365,2024-02-04 15:38,Olivia Rodrigo,love is embarrassing,215670
366,2024-02-04 15:39,Olivia Rodrigo,the grudge,34885
367,2024-02-04 15:41,Olivia Rodrigo,ballad of a homeschooled girl,128058
368,2024-02-04 15:44,Taylor Swift,"You're On Your Own, Kid",194206
369,2024-02-04 15:47,Sabrina Carpenter,Feather,148275
370,2024-02-04 15:49,Taylor Swift,champagne problems,139
371,2024-02-04 15:55,Sabrina Carpenter,Feather,1184
372,2024-02-04 15:55,Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),316813
373,2024-02-04 15:55,Olivia Rodrigo,love is embarrassing,1346
374,2024-02-04 15:57,Liana Flores,rises the moon,24450
375,2024-02-04 15:57,Tate McRae,greedy,131192
376,2024-02-05 02:08,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684
377,2024-02-05 02:16,Sabrina Carpenter,Feather,46156
378,2024-02-05 02:19,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",154900
379,2024-02-05 02:21,Mitski,Francis Forever,135859
380,2024-02-05 02:28,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",16393
381,2024-02-05 02:28,Metro Boomin,Trance (with Travis Scott & Young Thug),226092
382,2024-02-05 02:36,Kanye West,Heartless,75000
383,2024-02-05 02:39,Faye Webster,Kingston,184064
384,2024-02-05 02:43,The Strokes,"Call It Fate, Call It Karma",325
385,2024-02-05 02:43,d4vd,Here With Me,54613
386,2024-02-05 02:47,The Strokes,80's Comedown Machine,259111
387,2024-02-05 02:47,Laufey,Falling Behind,2591
388,2024-02-05 02:50,Laufey,Beautiful Stranger,201266
389,2024-02-05 02:53,Laufey,Valentine,168906
390,2024-02-05 03:17,Laufey,Lovesick,218834
391,2024-02-05 03:19,Laufey,What Love Will Do to You,171253
392,2024-02-05 03:23,Laufey,Haunted,200626
393,2024-02-05 03:27,Laufey,Fragile,241080
394,2024-02-05 03:31,Laufey,Bewitched,241218
395,2024-02-05 11:46,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",1462
396,2024-02-05 11:51,Laufey,What Love Will Do to You,2298
397,2024-02-05 11:51,Metro Boomin,Trance (with Travis Scott & Young Thug),86238
398,2024-02-05 11:52,Laufey,Nocturne (Interlude),37662
399,2024-02-05 11:55,Laufey,Just Like Chet,47090
400,2024-02-05 11:58,Laufey,Dreamer,194025
401,2024-02-05 12:01,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",194815
402,2024-02-05 12:03,Mitski,Francis Forever,127732
403,2024-02-05 12:04,Mitski,My Love Mine All Mine,952
404,2024-02-05 12:04,Rio Romeo,Nothing's New,2623
405,2024-02-05 12:07,bôa,Duvet,201595
406,2024-02-05 12:08,Laufey,Promise,1462
407,2024-02-05 12:08,Mitski,Strawberry Blond,6315
408,2024-02-05 12:08,Laufey,From The Start,2159
409,2024-02-05 12:08,Mac DeMarco,Heart To Heart,812
410,2024-02-05 12:08,Beach Bunny,Cloud 9,1044
411,2024-02-05 12:08,Suki Waterhouse,Good Looking,1416
412,2024-02-05 12:08,Matt Maltese,Intolewd,2252
413,2024-02-05 12:08,TV Girl,The Blonde,859
414,2024-02-05 12:08,Eyedress,Jealous,952
415,2024-02-05 12:08,Tally Hall,A Lady,975
416,2024-02-05 12:08,Lana Del Rey,Chemtrails Over The Country Club,5247
417,2024-02-05 12:08,beabadoobee,A Night To Remember,1578
418,2024-02-05 12:08,Faye Webster,Kingston,42864
419,2024-02-05 12:08,Lana Del Rey,Let The Light In (feat. Father John Misty),952
420,2024-02-05 12:11,Laufey,Valentine,161355
421,2024-02-05 12:12,Beach Bunny,Prom Queen,1811
422,2024-02-05 12:13,Mac DeMarco,20191009 I Like Her,1300
423,2024-02-05 12:13,TV Girl,Cigarettes out the Window,812
424,2024-02-05 12:13,Strawberry Guy,Mrs Magic,882
425,2024-02-05 12:13,Mitski,Washing Machine Heart,90325
426,2024-02-05 12:16,Conan Gray,People Watching,1486
427,2024-02-05 12:16,Tally Hall,Hidden In the Sand,1695
428,2024-02-05 12:16,Lana Del Rey,The Other Woman,2136
429,2024-02-05 12:16,Laufey,Falling Behind,164792
430,2024-02-05 12:16,Mitski,Texas Reznikoff,2647
431,2024-02-05 12:16,The Neighbourhood,Sweater Weather,1207
